11:27:53am	10.10.128.60	62
11:27:21am	10.10.128.68	68
11:26:57am	10.10.128.61	63
11:26:57am	10.10.128.61	63
11:24:16am	10.10.128.69	69
11:23:49am	10.10.128.68	68
11:23:08am	10.10.128.62	64
11:23:06am	10.10.128.61	63
11:22:13am	10.10.128.69	69
11:13:25am	10.10.128.69	69
11:08:12am	10.10.128.63	67
11:03:19am	10.10.128.63	67
11:00:21am	10.10.128.61	63
11:00:14am	10.10.128.70	70
10:53:12am	10.10.128.61	63
10:49:48am	10.10.128.63	67
10:49:44am	10.10.128.61	63
10:44:38am	10.10.128.70	70
10:43:23am	10.10.128.60	62
10:42:49am	10.10.128.66	66
10:42:40am	10.10.128.66	66
10:38:10am	10.10.128.60	62
10:32:20am	10.10.128.69	69
10:32:01am	10.10.128.61	63
10:28:39am	10.10.128.60	62
10:27:38am	10.10.128.61	63
10:24:46am	10.10.128.61	63
10:22:30am	10.10.128.61	63
10:21:15am	10.10.128.69	69
10:20:22am	10.10.128.63	67
10:17:28am	10.10.128.61	63
10:17:20am	10.10.128.60	62
10:12:28am	10.10.128.63	67
10:12:05am	10.10.128.61	63
10:06:48am	10.10.128.60	62
10:03:33am	10.10.128.61	63
10:03:33am	10.10.128.61	63
10:01:19am	10.10.128.60	62
10:01:17am	10.10.128.70	70
10:00:24am	10.10.128.60	62
09:53:50am	10.10.128.69	69
09:52:13am	10.10.128.70	70
09:46:35am	10.10.128.69	69
09:45:37am	10.10.128.69	69
09:43:02am	10.10.128.66	66
09:41:05am	10.10.128.68	68
09:29:09am	10.10.128.60	62
09:28:35am	10.10.128.62	64
09:28:28am	10.10.128.62	64
09:17:46am	10.10.128.60	62
09:16:47am	10.10.128.60	62
09:12:15am	10.10.128.60	62
09:06:17am	10.10.128.69	69
09:06:17am	10.10.128.69	69
09:05:50am	10.10.128.69	69
09:05:35am	10.10.128.69	69
03:36:23pm	10.10.128.60	62
03:34:40pm	10.10.128.61	63
02:58:37pm	10.10.128.61	63
02:55:14pm	10.10.128.60	62
02:52:18pm	10.10.128.61	63
02:51:27pm	10.10.128.69	69
02:47:00pm	10.10.128.61	63
02:39:45pm	10.10.128.60	62
02:26:05pm	10.10.128.63	67
02:23:14pm	10.10.128.61	63
02:22:46pm	10.10.128.69	69
02:17:31pm	10.10.128.61	63
02:05:30pm	10.10.128.60	62
02:04:23pm	10.10.128.60	62
02:02:52pm	10.10.128.61	63
02:02:43pm	10.10.128.60	62
02:00:13pm	10.10.128.61	63
01:59:47pm	10.10.128.69	69
01:58:33pm	10.10.128.69	69
01:58:16pm	10.10.128.63	67
01:58:08pm	10.10.128.61	63
01:55:40pm	10.10.128.60	62
01:53:23pm	10.10.128.61	63
01:51:36pm	10.10.127.65	65
01:48:41pm	10.10.128.69	69
01:46:23pm	10.10.128.61	63
01:46:12pm	10.10.128.61	63
01:45:07pm	10.10.128.70	70
01:41:52pm	10.10.128.63	67
01:35:38pm	10.10.128.60	62
01:34:10pm	10.10.128.69	69
01:34:10pm	10.10.128.69	69
01:34:10pm	10.10.128.69	69
01:34:01pm	10.10.128.61	63
01:33:44pm	10.10.128.63	67
01:26:04pm	10.10.128.61	63
01:26:04pm	10.10.128.61	63
01:24:02pm	10.10.128.66	66
01:23:19pm	10.10.128.61	63
01:19:20pm	10.10.128.70	70
01:12:36pm	10.10.128.63	67
01:02:51pm	10.10.128.70	70
01:00:01pm	10.10.128.61	63
12:58:29pm	10.10.128.60	62
12:54:12pm	10.10.128.60	62
12:51:53pm	10.10.128.60	62
12:51:24pm	10.10.128.61	63
12:47:58pm	10.10.128.61	63
12:47:48pm	10.10.128.61	63
12:44:47pm	10.10.128.61	63
12:41:52pm	10.10.128.69	69
12:39:48pm	10.10.128.60	62
12:38:41pm	10.10.128.63	67
12:35:21pm	10.10.128.61	63
12:34:30pm	10.10.128.70	70
12:33:12pm	10.10.127.65	65
12:29:52pm	10.10.128.66	66
12:25:35pm	10.10.128.63	67
12:25:31pm	10.10.128.63	67
12:24:54pm	10.10.128.63	67
12:23:18pm	10.10.128.69	69
12:20:10pm	10.10.128.63	67
12:19:14pm	10.10.128.61	63
12:14:37pm	10.10.127.65	65
12:11:29pm	10.10.128.61	63
12:10:01pm	10.10.128.61	63
12:08:41pm	10.10.128.66	66
12:07:46pm	10.10.128.61	63
12:05:24pm	10.10.128.69	69
11:58:43am	10.10.128.61	63
11:54:10am	10.10.128.66	66
11:45:44am	10.10.128.63	67
11:45:44am	10.10.127.65	65
11:45:38am	10.10.128.61	63
11:44:58am	10.10.128.69	69
11:42:59am	10.10.128.63	67
11:42:53am	10.10.128.61	63
11:37:39am	10.10.128.61	63
11:37:39am	10.10.128.61	63
11:37:38am	10.10.128.63	67
11:37:15am	10.10.128.69	69
11:37:15am	10.10.128.69	69
11:35:11am	10.10.128.60	62
11:33:51am	10.10.127.65	65
11:24:41am	10.10.128.60	62
11:17:45am	10.10.128.63	67
11:17:33am	10.10.128.60	62
11:07:55am	10.10.128.66	66
11:07:43am	10.10.128.63	67
11:00:05am	10.10.128.63	67
10:56:55am	10.10.127.65	65
10:56:40am	10.10.128.61	63
10:56:09am	10.10.128.63	67
10:53:03am	10.10.128.63	67
10:51:33am	10.10.128.63	67
10:51:26am	10.10.128.60	62
10:40:11am	10.10.128.61	63
10:36:30am	10.10.127.65	65
10:32:20am	10.10.128.63	67
10:25:50am	10.10.128.63	67
10:24:19am	10.10.128.61	63
10:22:58am	10.10.128.61	63
10:20:00am	10.10.128.60	62
10:18:24am	10.10.128.60	62
10:14:26am	10.10.128.63	67
10:12:34am	10.10.127.65	65
10:11:46am	10.10.128.61	63
10:07:51am	10.10.128.63	67
10:01:01am	10.10.128.66	66
09:58:12am	10.10.128.69	69
09:47:48am	10.10.128.69	69
09:43:35am	10.10.128.60	62
09:43:21am	10.10.128.70	70
09:37:32am	10.10.128.60	62
09:34:57am	10.10.128.60	62
09:28:49am	10.10.128.60	62
09:28:32am	10.10.128.70	70
09:28:08am	10.10.128.63	67
09:28:05am	10.10.128.69	69
09:20:33am	10.10.128.60	62
09:16:34am	10.10.128.69	69
09:13:26am	10.10.128.69	69
09:13:04am	10.10.128.60	62
09:09:55am	10.10.128.68	68
09:08:30am	10.10.128.60	62
09:02:13am	10.10.128.63	67
03:30:09pm	10.10.128.61	63
03:20:13pm	10.10.128.61	63
03:16:04pm	10.10.128.60	62
03:07:46pm	10.10.128.61	63
03:07:39pm	10.10.128.61	63
03:02:48pm	10.10.128.61	63
03:01:06pm	10.10.128.61	63
02:59:15pm	10.10.128.63	67
02:58:58pm	10.10.128.70	70
02:48:17pm	10.10.128.60	62
02:44:45pm	10.10.128.69	69
02:39:12pm	10.10.128.69	69
02:37:29pm	10.10.128.69	69
02:37:15pm	10.10.128.63	67
02:30:02pm	10.10.128.60	62
02:24:25pm	10.10.128.61	63
02:23:45pm	10.10.128.60	62
02:22:52pm	10.10.128.60	62
02:22:31pm	10.10.128.61	63
02:21:23pm	10.10.128.70	70
02:21:00pm	10.10.128.60	62
02:19:40pm	10.10.128.60	62
02:18:50pm	10.10.128.60	62
02:18:06pm	10.10.128.69	69
02:16:48pm	10.10.128.61	63
02:10:32pm	10.10.128.63	67
02:02:55pm	10.10.128.70	70
01:57:51pm	10.10.128.61	63
01:55:34pm	10.10.128.61	63
01:53:35pm	10.10.128.63	67
01:53:28pm	10.10.128.63	67
01:51:55pm	10.10.128.61	63
01:49:38pm	10.10.128.61	63
01:48:46pm	10.10.128.61	63
01:48:11pm	10.10.128.61	63
01:38:57pm	10.10.128.69	69
01:38:42pm	10.10.128.60	62
01:37:42pm	10.10.128.61	63
01:33:31pm	10.10.128.69	69
01:27:05pm	10.10.128.70	70
01:26:30pm	10.10.128.61	63
01:20:38pm	10.10.128.61	63
01:20:07pm	10.10.128.60	62
01:19:23pm	10.10.128.61	63
01:19:21pm	10.10.128.70	70
01:15:09pm	10.10.128.69	69
01:14:22pm	10.10.128.66	66
01:13:56pm	10.10.128.66	66
01:08:10pm	10.10.128.61	63
01:08:06pm	10.10.128.69	69
01:08:06pm	10.10.128.69	69
01:05:37pm	10.10.128.61	63
01:04:27pm	10.10.128.63	67
01:01:27pm	10.10.128.61	63
12:58:19pm	10.10.128.70	70
12:56:52pm	10.10.128.61	63
12:45:50pm	10.10.128.61	63
12:43:49pm	10.10.128.60	62
12:43:23pm	10.10.128.63	67
12:39:10pm	10.10.128.61	63
12:37:37pm	10.10.128.60	62
12:33:42pm	10.10.128.60	62
12:33:38pm	10.10.128.70	70
12:32:17pm	10.10.128.66	66
12:25:36pm	10.10.128.69	69
12:24:53pm	10.10.128.70	70
12:24:37pm	10.10.128.60	62
12:19:17pm	10.10.128.69	69
12:19:16pm	10.10.127.65	65
12:18:30pm	10.10.128.63	67
12:18:28pm	10.10.128.61	63
12:17:44pm	10.10.128.63	67
12:15:25pm	10.10.128.66	66
12:15:07pm	10.10.128.60	62
12:13:00pm	10.10.128.61	63
12:06:53pm	10.10.128.69	69
12:06:53pm	10.10.128.69	69
12:03:22pm	10.10.128.60	62
12:02:50pm	10.10.128.66	66
12:02:38pm	10.10.128.69	69
12:02:32pm	10.10.128.60	62
12:01:49pm	10.10.128.61	63
12:00:04pm	10.10.128.63	67
11:59:14am	10.10.127.65	65
11:55:15am	10.10.128.69	69
11:54:23am	10.10.128.60	62
11:54:08am	10.10.128.60	62
11:53:09am	10.10.128.60	62
11:50:02am	10.10.128.69	69
11:47:39am	10.10.128.61	63
11:44:36am	10.10.128.60	62
11:41:25am	10.10.128.66	66
11:37:50am	10.10.128.61	63
11:37:18am	10.10.128.63	67
11:37:00am	10.10.128.63	67
11:36:34am	10.10.128.63	67
11:31:38am	10.10.128.61	63
11:31:04am	10.10.128.60	62
11:29:14am	10.10.128.61	63
11:23:11am	10.10.128.66	66
11:22:49am	10.10.128.60	62
11:22:27am	10.10.127.65	65
11:21:03am	10.10.128.61	63
11:17:52am	10.10.128.69	69
11:17:52am	10.10.128.69	69
11:16:13am	10.10.128.60	62
11:14:08am	10.10.128.60	62
11:14:07am	10.10.128.60	62
11:13:16am	10.10.128.63	67
11:11:38am	10.10.128.63	67
11:08:36am	10.10.127.65	65
11:02:18am	10.10.128.60	62
11:01:44am	10.10.128.61	63
10:56:27am	10.10.128.60	62
10:55:11am	10.10.128.69	69
10:53:14am	10.10.128.60	62
10:52:23am	10.10.128.61	63
10:51:49am	10.10.128.69	69
10:49:53am	10.10.128.61	63
10:46:30am	10.10.128.69	69
10:46:30am	10.10.128.69	69
10:45:27am	10.10.128.69	69
10:45:22am	10.10.128.61	63
10:44:32am	10.10.128.69	69
10:38:24am	10.10.128.61	63
10:37:45am	10.10.128.70	70
10:30:49am	10.10.128.61	63
10:30:40am	10.10.128.63	67
10:28:55am	10.10.127.65	65
10:22:00am	10.10.128.63	67
10:13:50am	10.10.128.61	63
10:12:52am	10.10.128.63	67
10:05:51am	10.10.128.63	67
10:03:22am	10.10.128.61	63
10:00:34am	10.10.128.63	67
10:00:33am	10.10.128.63	67
09:53:54am	10.10.128.60	62
09:53:52am	10.10.128.63	67
09:47:20am	10.10.128.60	62
09:45:39am	10.10.128.66	66
09:42:20am	10.10.128.60	62
09:39:58am	10.10.128.69	69
09:38:38am	10.10.128.60	62
09:37:07am	10.10.128.60	62
09:35:57am	10.10.128.60	62
09:35:55am	10.10.128.63	67
09:28:14am	10.10.128.69	69
09:26:19am	10.10.128.60	62
09:13:18am	10.10.128.60	62
09:13:07am	10.10.128.63	67
09:02:11am	10.10.128.69	69
09:02:11am	10.10.128.69	69
09:02:10am	10.10.128.69	69
09:01:47am	10.10.128.63	67
09:01:47am	10.10.128.63	67
03:41:14pm	10.10.127.65	65
03:41:14pm	10.10.127.65	65
03:31:26pm	10.10.128.60	62
03:31:25pm	10.10.128.60	62
03:28:45pm	10.10.128.69	69
03:16:05pm	10.10.128.69	69
03:16:02pm	10.10.128.61	63
03:16:02pm	10.10.128.61	63
03:12:33pm	10.10.128.63	67
03:10:53pm	10.10.128.69	69
03:10:24pm	10.10.128.60	62
03:01:00pm	10.10.128.63	67
02:58:31pm	10.10.128.60	62
02:56:30pm	10.10.128.61	63
02:47:48pm	10.10.128.61	63
02:45:57pm	10.10.128.69	69
02:44:47pm	10.10.128.61	63
02:43:34pm	10.10.128.63	67
02:41:27pm	10.10.128.61	63
02:41:18pm	10.10.128.61	63
02:36:28pm	10.10.128.60	62
02:33:42pm	10.10.128.61	63
02:25:23pm	10.10.128.69	69
02:21:31pm	10.10.128.61	63
02:20:31pm	10.10.128.60	62
02:15:55pm	10.10.128.61	63
02:13:27pm	10.10.128.66	66
02:12:29pm	10.10.128.61	63
02:10:33pm	10.10.128.61	63
02:08:50pm	10.10.127.65	65
02:04:06pm	10.10.128.60	62
02:03:53pm	10.10.128.63	67
02:01:09pm	10.10.128.61	63
01:58:29pm	10.10.128.61	63
01:57:10pm	10.10.128.66	66
01:54:49pm	10.10.127.65	65
01:53:42pm	10.10.128.63	67
01:49:14pm	10.10.128.61	63
01:42:49pm	10.10.128.70	70
01:42:35pm	10.10.128.61	63
01:35:29pm	10.10.127.65	65
01:34:30pm	10.10.128.61	63
01:34:14pm	10.10.128.63	67
01:24:46pm	10.10.128.61	63
01:23:47pm	10.10.128.61	63
01:23:47pm	10.10.128.61	63
01:21:52pm	10.10.128.69	69
01:21:19pm	10.10.128.63	67
01:16:50pm	10.10.128.61	63
01:16:50pm	10.10.128.61	63
01:16:34pm	10.10.127.65	65
01:14:51pm	10.10.128.70	70
01:12:45pm	10.10.128.60	62
01:12:03pm	10.10.128.69	69
01:12:02pm	10.10.128.61	63
01:11:55pm	10.10.128.60	62
01:11:26pm	10.10.128.61	63
01:11:05pm	10.10.128.63	67
01:09:59pm	10.10.128.61	63
01:05:44pm	10.10.128.61	63
01:05:44pm	10.10.128.61	63
01:03:22pm	10.10.128.66	66
12:53:25pm	10.10.128.63	67
12:53:14pm	10.10.128.60	62
12:53:14pm	10.10.128.61	63
12:53:14pm	10.10.128.61	63
12:48:34pm	10.10.128.61	63
12:48:34pm	10.10.128.61	63
12:47:32pm	10.10.128.70	70
12:47:32pm	10.10.128.70	70
12:46:36pm	10.10.128.63	67
12:46:21pm	10.10.128.70	70
12:44:08pm	10.10.128.66	66
12:43:30pm	10.10.128.60	62
12:43:21pm	10.10.128.61	63
12:43:21pm	10.10.128.61	63
12:41:48pm	10.10.128.61	63
12:36:29pm	10.10.128.70	70
12:35:16pm	10.10.128.60	62
12:34:46pm	10.10.128.61	63
12:34:46pm	10.10.128.61	63
12:33:58pm	10.10.128.70	70
12:29:56pm	10.10.128.60	62
12:24:55pm	10.10.128.61	63
12:21:42pm	10.10.128.69	69
12:19:43pm	10.10.128.61	63
12:19:40pm	10.10.128.60	62
12:08:26pm	10.10.128.61	63
12:08:23pm	10.10.128.63	67
12:05:43pm	10.10.128.63	67
12:05:39pm	10.10.128.63	67
12:04:55pm	10.10.128.63	67
12:04:32pm	10.10.128.60	62
12:01:47pm	10.10.128.61	63
12:01:01pm	10.10.127.65	65
12:00:00pm	10.10.128.63	67
11:57:29am	10.10.127.65	65
11:55:42am	10.10.128.61	63
11:55:42am	10.10.128.61	63
11:55:21am	10.10.128.66	66
11:52:24am	10.10.128.63	67
11:50:54am	10.10.128.63	67
11:50:44am	10.10.128.63	67
11:45:07am	10.10.128.70	70
11:43:25am	10.10.128.60	62
11:42:09am	10.10.128.60	62
11:41:53am	10.10.128.61	63
11:40:13am	10.10.128.60	62
11:40:13am	10.10.128.69	69
11:38:00am	10.10.128.63	67
11:36:24am	10.10.128.69	69
11:36:24am	10.10.128.69	69
11:35:13am	10.10.128.60	62
11:32:42am	10.10.128.60	62
11:29:12am	10.10.128.60	62
11:27:03am	10.10.128.63	67
11:20:40am	10.10.128.61	63
11:19:18am	10.10.128.70	70
11:19:18am	10.10.128.70	70
11:13:39am	10.10.128.63	67
11:11:46am	10.10.128.61	63
11:11:10am	10.10.128.69	69
11:08:05am	10.10.128.61	63
11:05:39am	10.10.128.61	63
10:59:06am	10.10.128.63	67
10:57:45am	10.10.128.69	69
10:56:56am	10.10.128.60	62
10:55:42am	10.10.127.65	65
10:54:53am	10.10.128.60	62
10:51:44am	10.10.128.61	63
10:49:33am	10.10.128.63	67
10:49:32am	10.10.128.60	62
10:40:20am	10.10.128.70	70
10:40:20am	10.10.128.70	70
10:37:16am	10.10.128.61	63
10:37:16am	10.10.128.61	63
10:34:19am	10.10.128.60	62
10:31:04am	10.10.128.61	63
10:31:04am	10.10.128.61	63
10:26:22am	10.10.128.61	63
10:23:24am	10.10.127.65	65
10:21:47am	10.10.128.60	62
10:20:58am	10.10.128.60	62
10:18:43am	10.10.128.61	63
10:12:37am	10.10.128.60	62
10:12:17am	10.10.128.61	63
10:12:05am	10.10.128.63	67
10:12:02am	10.10.128.66	66
10:09:40am	10.10.128.61	63
10:09:40am	10.10.128.61	63
10:06:35am	10.10.128.60	62
10:02:05am	10.10.128.61	63
10:01:29am	10.10.128.63	67
10:00:47am	10.10.128.63	67
09:58:17am	10.10.127.65	65
09:48:42am	10.10.128.60	62
09:47:35am	10.10.128.60	62
09:40:45am	10.10.128.60	62
09:39:13am	10.10.128.69	69
09:39:13am	10.10.128.69	69
09:38:34am	10.10.128.60	62
09:37:24am	10.10.128.63	67
09:32:24am	10.10.128.63	67
09:30:38am	10.10.128.60	62
09:23:40am	10.10.128.60	62
09:18:06am	10.10.128.60	62
09:16:18am	10.10.128.70	70
09:12:08am	10.10.128.70	70
09:03:54am	10.10.128.60	62
09:03:34am	10.10.128.69	69
03:34:57pm	10.10.128.61	63
03:34:57pm	10.10.128.61	63
03:28:15pm	10.10.128.63	67
03:15:38pm	10.10.128.63	67
03:12:49pm	10.10.128.63	67
03:06:54pm	10.10.128.61	63
03:06:46pm	10.10.128.63	67
02:54:10pm	10.10.128.63	67
02:38:59pm	10.10.128.63	67
02:38:57pm	10.10.128.61	63
02:38:57pm	10.10.128.61	63
02:29:54pm	10.10.128.66	66
02:25:07pm	10.10.128.70	70
02:20:56pm	10.10.128.60	62
02:20:09pm	10.10.128.60	62
02:17:00pm	10.10.127.65	65
02:16:35pm	10.10.128.63	67
02:16:18pm	10.10.128.61	63
02:15:42pm	10.10.128.61	63
02:10:31pm	10.10.128.70	70
02:10:20pm	10.10.128.70	70
02:10:18pm	10.10.128.61	63
02:04:17pm	10.10.128.61	63
02:01:17pm	10.10.128.61	63
02:00:30pm	10.10.128.63	67
01:59:50pm	10.10.128.61	63
01:59:00pm	10.10.128.63	67
01:47:30pm	10.10.128.63	67
01:46:53pm	10.10.127.65	65
01:44:40pm	10.10.128.61	63
01:44:40pm	10.10.128.61	63
01:38:33pm	10.10.128.61	63
01:37:43pm	10.10.128.60	62
01:33:45pm	10.10.128.69	69
01:32:05pm	10.10.128.63	67
01:25:28pm	10.10.128.61	63
01:25:28pm	10.10.128.61	63
01:23:11pm	10.10.128.69	69
01:17:43pm	10.10.128.70	70
01:16:25pm	10.10.128.63	67
01:15:55pm	10.10.128.60	62
01:15:52pm	10.10.128.60	62
01:14:35pm	10.10.128.61	63
01:14:35pm	10.10.128.61	63
01:11:39pm	10.10.128.60	62
01:10:13pm	10.10.128.70	70
01:10:11pm	10.10.128.61	63
01:07:04pm	10.10.128.70	70
01:06:54pm	10.10.128.61	63
01:06:54pm	10.10.128.61	63
01:04:03pm	10.10.128.63	67
01:03:24pm	10.10.128.66	66
01:03:19pm	10.10.128.60	62
12:57:55pm	10.10.128.61	63
12:55:15pm	10.10.128.70	70
12:55:13pm	10.10.128.60	62
12:53:13pm	10.10.128.61	63
12:46:07pm	10.10.128.70	70
12:45:48pm	10.10.128.60	62
12:44:29pm	10.10.128.60	62
12:43:46pm	10.10.128.60	62
12:38:47pm	10.10.128.61	63
12:38:47pm	10.10.128.61	63
12:38:44pm	10.10.128.63	67
12:38:41pm	10.10.128.60	62
12:37:24pm	10.10.128.70	70
12:37:09pm	10.10.128.61	63
12:36:54pm	10.10.128.60	62
12:34:07pm	10.10.128.61	63
12:34:02pm	10.10.127.65	65
12:31:24pm	10.10.128.61	63
12:30:29pm	10.10.128.70	70
12:29:24pm	10.10.128.69	69
12:28:32pm	10.10.128.63	67
12:28:08pm	10.10.128.60	62
12:27:03pm	10.10.128.61	63
12:25:43pm	10.10.128.61	63
12:25:11pm	10.10.128.63	67
12:20:43pm	10.10.128.70	70
12:18:22pm	10.10.128.69	69
12:17:51pm	10.10.128.69	69
12:17:48pm	10.10.128.70	70
12:11:02pm	10.10.128.61	63
12:10:22pm	10.10.128.63	67
12:06:07pm	10.10.128.69	69
12:05:12pm	10.10.128.69	69
11:59:45am	10.10.128.60	62
11:56:50am	10.10.128.69	69
11:55:49am	10.10.127.65	65
11:53:39am	10.10.128.70	70
11:51:52am	10.10.128.61	63
11:51:52am	10.10.128.61	63
11:51:21am	10.10.128.63	67
11:48:49am	10.10.128.60	62
11:48:33am	10.10.128.70	70
11:48:33am	10.10.128.70	70
11:48:31am	10.10.128.69	69
11:47:58am	10.10.128.61	63
11:46:50am	10.10.128.61	63
11:45:15am	10.10.128.70	70
11:43:26am	10.10.128.60	62
11:42:42am	10.10.128.60	62
11:42:41am	10.10.128.61	63
11:39:18am	10.10.128.61	63
11:31:48am	10.10.128.60	62
11:31:41am	10.10.128.63	67
11:31:29am	10.10.128.61	63
11:30:52am	10.10.128.61	63
11:30:40am	10.10.128.61	63
11:28:26am	10.10.128.60	62
11:26:04am	10.10.128.60	62
11:26:00am	10.10.128.61	63
11:26:00am	10.10.128.61	63
11:18:33am	10.10.128.61	63
11:12:56am	10.10.128.61	63
11:11:56am	10.10.128.63	67
11:10:28am	10.10.128.70	70
11:10:28am	10.10.128.70	70
11:09:45am	10.10.128.69	69
11:09:17am	10.10.128.66	66
11:08:59am	10.10.128.66	66
11:05:32am	10.10.128.61	63
11:03:20am	10.10.128.69	69
11:03:07am	10.10.128.69	69
10:58:18am	10.10.128.61	63
10:56:25am	10.10.128.61	63
10:52:35am	10.10.128.69	69
10:48:44am	10.10.128.61	63
10:43:19am	10.10.128.61	63
10:43:19am	10.10.128.61	63
10:41:25am	10.10.128.61	63
10:41:25am	10.10.128.61	63
10:39:27am	10.10.127.65	65
10:38:45am	10.10.128.61	63
10:34:11am	10.10.128.63	67
10:31:18am	10.10.128.63	67
10:30:52am	10.10.128.60	62
10:29:51am	10.10.128.61	63
10:29:51am	10.10.128.61	63
10:28:31am	10.10.128.69	69
10:28:31am	10.10.128.69	69
10:22:11am	10.10.128.69	69
10:22:09am	10.10.128.61	63
10:22:09am	10.10.128.61	63
10:13:27am	10.10.128.70	70
10:11:15am	10.10.128.63	67
10:10:30am	10.10.128.60	62
10:09:00am	10.10.128.61	63
10:06:25am	10.10.128.63	67
10:03:17am	10.10.128.61	63
10:03:17am	10.10.128.61	63
09:59:46am	10.10.128.61	63
09:59:04am	10.10.128.63	67
09:58:10am	10.10.128.66	66
09:52:17am	10.10.128.63	67
09:49:28am	10.10.128.60	62
09:49:13am	10.10.128.70	70
09:49:13am	10.10.128.70	70
09:47:27am	10.10.128.66	66
09:46:03am	10.10.128.60	62
09:43:37am	10.10.128.66	66
09:34:27am	10.10.128.60	62
09:32:00am	10.10.128.60	62
09:29:48am	10.10.128.70	70
09:29:26am	10.10.128.66	66
09:27:22am	10.10.128.60	62
09:23:57am	10.10.128.60	62
09:22:41am	10.10.128.60	62
09:20:01am	10.10.128.60	62
09:13:55am	10.10.128.69	69
09:09:18am	10.10.128.60	62
09:09:14am	10.10.128.60	62
